Frecuencia,Amplitud,Fase,Escala
50247.84784784785,0.00115968,-112.992,1.0
50248.248248248245,0.00115968,-112.992,1.0
50248.64864864865,0.00115968,-111.504,1.0
50249.04904904905,0.00115968,-112.11,1.0
50249.44944944945,0.00115968,-112.11,1.0
50249.84984984985,0.00109864,-112.752,1.0
50250.250250250254,0.00109864,-111.162,1.0
50250.65065065065,0.00109864,-111.162,1.0
50251.05105105105,0.00103761,-111.804,1.0
50251.45145145145,0.00103761,-111.804,1.0
50251.851851851854,0.00097657,-112.482,1.0
50252.252252252256,0.00097657,-112.482,1.0
50252.65265265265,0.00097657,-111.45,1.0
50253.05305305305,0.00097657,-111.45,1.0
50253.453453453454,0.000915531,-112.17,1.0
50253.853853853856,0.000915531,-112.17,1.0
50254.25425425426,0.000915531,-112.932,1.0
50254.65465465465,0.000915531,-111.036,1.0
50255.055055055054,0.000915531,-111.036,1.0
50255.455455455456,0.000854496,-111.804,1.0
50255.85585585586,0.000854496,-111.804,1.0
50256.25625625626,0.000854496,-112.62,1.0
50256.656656656654,0.000854496,-112.62,1.0
50257.057057057056,0.000854496,-110.556,1.0
50257.45745745746,0.000793461,-111.372,1.0
50257.85785785786,0.000793461,-111.372,1.0
50258.25825825826,0.000793461,-112.248,1.0
50258.658658658656,0.000793461,-112.248,1.0
50259.05905905906,0.000732426,-109.98,1.0
50259.45945945946,0.000732426,-110.856,1.0
50259.85985985986,0.000732426,-110.856,1.0
50260.260260260264,0.000732426,-111.804,1.0
50260.66066066066,0.000732426,-111.804,1.0
50261.06106106106,0.000732426,-111.804,1.0
50261.46146146146,0.000610355,-110.226,1.0
50261.861861861864,0.000610355,-110.226,1.0
50262.262262262266,0.000610355,-110.226,1.0
50262.66266266266,0.000610355,-111.252,1.0
50263.06306306306,0.000610355,-111.252,1.0
50263.463463463464,0.00054932,-112.38,1.0
50263.863863863866,0.00054932,-112.38,1.0
50264.26426426427,0.00054932,-109.44,1.0
50264.66466466466,0.00054932,-110.556,1.0
50265.065065065064,0.00054932,-110.556,1.0
50265.465465465466,0.00054932,-110.556,1.0
50265.86586586587,0.000488285,-111.804,1.0
50266.26626626627,0.000488285,-108.432,1.0
50266.666666666664,0.000488285,-108.432,1.0
50267.067067067066,0.000488285,-109.656,1.0
50267.46746746747,0.000488285,-109.656,1.0
50267.86786786787,0.000427248,-111.036,1.0
50268.26826826827,0.000427248,-111.036,1.0
50268.668668668666,0.000427248,-107.1,1.0
50269.06906906907,0.000427248,-108.432,1.0
50269.46946946947,0.000427248,-108.432,1.0
50269.86986986987,0.000427248,-108.432,1.0
50270.27027027027,0.000366213,-109.98,1.0
50270.67067067067,0.000366213,-109.98,1.0
50271.07107107107,0.000305178,-106.698,1.0
50271.47147147147,0.000305178,-106.698,1.0
50271.871871871874,0.000305178,-106.698,1.0
50272.272272272276,0.000305178,-106.698,1.0
50272.67267267267,0.000244142,-108.432,1.0
50273.07307307307,0.000244142,-108.432,1.0
50273.473473473474,0.000244142,-108.432,1.0
50273.873873873876,0.000244142,-110.556,1.0
50274.27427427428,0.000244142,-104.034,1.0
50274.67467467467,0.000244142,-104.034,1.0
50275.075075075074,0.000183106,-105.948,1.0
50275.475475475476,0.000183106,-105.948,1.0
50275.87587587588,0.000183106,-105.948,1.0
50276.27627627628,0.000183106,-108.432,1.0
50276.676676676674,0.000183106,-108.432,1.0
50277.077077077076,0.000183106,-99.462,1.0
50277.47747747748,0.000122071,-101.31,1.0
50277.87787787788,0.000122071,-101.31,1.0
50278.27827827828,0.000122071,-101.31,1.0
50278.678678678676,0.000122071,-104.034,1.0
50279.07907907908,0.000122071,-104.034,1.0
50279.47947947948,0.000122071,-90.0,1.0
50279.87987987988,6.10356e-05,-90.0,1.0
50280.28028028028,6.10356e-05,-90.0,1.0
50280.68068068068,6.10356e-05,-90.0,1.0
50281.08108108108,6.10356e-05,-90.0,1.0
50281.48148148148,6.10356e-05,-90.0,1.0
50281.88188188188,6.10356e-05,-90.0,1.0
50282.282282282285,6.10356e-05,-90.0,1.0
50282.68268268268,0.0,-45.0,1.0
50283.08308308308,0.0,-45.0,1.0
50283.483483483484,0.0,-45.0,1.0
50283.883883883886,0.0,0.0,1.0
50284.28428428429,0.0,0.0,1.0
50284.68468468468,0.0,0.0,1.0
50285.085085085084,0.0,0.0,1.0
50285.485485485486,0.0,45.0,1.0
50285.88588588589,6.10356e-05,26.562,1.0
50286.28628628629,6.10356e-05,26.562,1.0
50286.686686686684,6.10356e-05,45.0,1.0
50287.087087087086,6.10356e-05,45.0,1.0
50287.48748748749,6.10356e-05,45.0,1.0
50287.88788788789,6.10356e-05,45.0,1.0
50288.28828828829,0.000122071,56.31,1.0
50288.688688688686,0.000122071,56.31,1.0
50289.08908908909,0.000122071,45.0,1.0
50289.48948948949,0.000122071,53.13,1.0
50289.88988988989,0.000122071,53.13,1.0
50290.29029029029,0.000122071,53.13,1.0
50290.69069069069,0.000122071,53.13,1.0
50291.09109109109,0.000183106,51.342,1.0
50291.49149149149,0.000183106,59.034,1.0
50291.89189189189,0.000183106,51.342,1.0
50292.292292292295,0.000183106,51.342,1.0
50292.69269269269,0.000183106,56.31,1.0
50293.09309309309,0.000183106,56.31,1.0
50293.49349349349,0.000183106,56.31,1.0
50293.893893893895,0.000183106,56.31,1.0
50294.2942942943,0.000244142,60.252,1.0
50294.69469469469,0.000244142,54.462,1.0
50295.095095095094,0.000244142,54.462,1.0
50295.495495495496,0.000244142,57.996,1.0
50295.8958958959,0.000244142,57.996,1.0
50296.2962962963,0.000244142,57.996,1.0
50296.696696696694,0.000244142,57.996,1.0
50297.097097097096,0.000305178,60.948,1.0
50297.4974974975,0.000305178,60.948,1.0
50297.8978978979,0.000305178,60.948,1.0
50298.2982982983,0.000366213,56.31,1.0
50298.698698698696,0.000366213,63.438,1.0
50299.0990990991,0.000366213,59.034,1.0
50299.4994994995,0.000366213,59.034,1.0
50299.8998998999,0.000366213,59.034,1.0
50300.3003003003,0.000427248,61.392,1.0
50300.7007007007,0.000427248,61.392,1.0
50301.1011011011,0.000427248,61.392,1.0
50301.5015015015,0.000427248,63.438,1.0
50301.9019019019,0.000427248,63.438,1.0
50302.302302302305,0.000427248,59.742,1.0
50302.7027027027,0.000427248,59.742,1.0
50303.1031031031,0.000427248,59.742,1.0
50303.5035035035,0.000488285,61.698,1.0
50303.903903903905,0.000488285,61.698,1.0
50304.30430430431,0.000488285,61.698,1.0
50304.7047047047,0.000488285,61.698,1.0
50305.1051051051,0.000488285,63.438,1.0
50305.505505505505,0.000488285,60.252,1.0
50305.90590590591,0.000488285,60.252,1.0
50306.30630630631,0.000488285,60.252,1.0
50306.706706706704,0.00054932,61.926,1.0
50307.107107107106,0.00054932,61.926,1.0
50307.50750750751,0.00054932,61.926,1.0
50307.90790790791,0.00054932,61.926,1.0
50308.30830830831,0.00054932,61.926,1.0
50308.708708708706,0.00054932,63.438,1.0
50309.10910910911,0.00054932,60.642,1.0
50309.50950950951,0.00054932,63.438,1.0
50309.90990990991,0.00054932,60.642,1.0
50310.31031031031,0.000610355,62.1,1.0
50310.71071071071,0.000610355,62.1,1.0
50311.11111111111,0.000610355,62.1,1.0
50311.51151151151,0.000610355,62.1,1.0
50311.91191191191,0.000610355,63.438,1.0
50312.312312312315,0.000610355,63.438,1.0
50312.71271271271,0.000610355,63.438,1.0
50313.11311311311,0.000610355,63.438,1.0
50313.51351351351,0.000610355,63.438,1.0
50313.913913913915,0.00067139,62.244,1.0
50314.31431431432,0.00067139,62.244,1.0
50314.71471471471,0.00067139,62.244,1.0
50315.11511511511,0.00067139,62.244,1.0
50315.515515515515,0.000732426,63.438,1.0
50315.91591591592,0.000732426,63.438,1.0
50316.31631631632,0.000732426,63.438,1.0
50316.71671671671,0.000732426,63.438,1.0
50317.117117117115,0.000732426,64.536,1.0
50317.51751751752,0.000732426,64.536,1.0
50317.91791791792,0.000793461,62.358,1.0
50318.31831831832,0.000793461,62.358,1.0
50318.718718718716,0.000793461,62.358,1.0
50319.11911911912,0.000793461,63.438,1.0
50319.51951951952,0.000793461,63.438,1.0
50319.91991991992,0.000793461,63.438,1.0
50320.32032032032,0.000793461,63.438,1.0
50320.72072072072,0.000793461,63.438,1.0
50321.12112112112,0.000793461,64.44,1.0
50321.52152152152,0.000854496,62.448,1.0
50321.92192192192,0.000854496,62.448,1.0
50322.322322322325,0.000854496,62.448,1.0
50322.72272272272,0.000854496,62.448,1.0
50323.12312312312,0.000854496,63.438,1.0
50323.52352352352,0.000854496,63.438,1.0
50323.923923923925,0.000854496,63.438,1.0
50324.32432432433,0.000854496,63.438,1.0
50324.72472472472,0.000854496,63.438,1.0
50325.12512512512,0.000915531,64.356,1.0
50325.525525525525,0.000915531,64.356,1.0
50325.92592592593,0.000915531,64.356,1.0
50326.32632632633,0.000915531,62.526,1.0
50326.72672672672,0.000915531,62.526,1.0
50327.127127127125,0.000915531,63.438,1.0
50327.52752752753,0.000915531,62.526,1.0
50327.92792792793,0.000915531,63.438,1.0
50328.32832832833,0.000915531,63.438,1.0
50328.728728728725,0.000915531,63.438,1.0
50329.12912912913,0.00097657,64.29,1.0
50329.52952952953,0.00097657,64.29,1.0
50329.92992992993,0.00097657,64.29,1.0
50330.33033033033,0.00097657,64.29,1.0
50330.73073073073,0.00097657,62.592,1.0
50331.13113113113,0.00097657,62.592,1.0
50331.53153153153,0.00097657,63.438,1.0
50331.93193193193,0.00097657,63.438,1.0
50332.332332332335,0.00097657,63.438,1.0
50332.73273273273,0.00097657,63.438,1.0
50333.13313313313,0.00097657,63.438,1.0
50333.53353353353,0.00103761,64.23,1.0
50333.933933933935,0.00103761,64.23,1.0
50334.33433433434,0.00103761,64.23,1.0
50334.73473473473,0.00109864,62.652,1.0
50335.13513513513,0.00109864,62.652,1.0
50335.535535535535,0.00109864,62.652,1.0
50335.93593593594,0.00109864,63.438,1.0
50336.33633633634,0.00109864,63.438,1.0
50336.73673673673,0.00109864,63.438,1.0
50337.137137137135,0.00109864,63.438,1.0
50337.53753753754,0.00109864,63.438,1.0
50337.93793793794,0.00109864,64.176,1.0
50338.33833833834,0.00109864,64.176,1.0
50338.738738738735,0.00109864,64.176,1.0
50339.13913913914,0.00109864,64.176,1.0
50339.53953953954,0.00109864,64.176,1.0
50339.93993993994,0.00109864,64.176,1.0
50340.34034034034,0.00115968,63.438,1.0
50340.74074074074,0.00115968,63.438,1.0
50341.14114114114,0.00115968,63.438,1.0
50341.54154154154,0.00115968,63.438,1.0
50341.94194194194,0.00115968,63.438,1.0
50342.342342342345,0.00122071,64.134,1.0
50342.74274274274,0.00122071,64.134,1.0
50343.14314314314,0.00122071,64.134,1.0
50343.54354354354,0.00122071,64.134,1.0
50343.943943943945,0.00122071,64.134,1.0
50344.34434434435,0.00122071,64.134,1.0
50344.74474474474,0.00122071,62.742,1.0
50345.14514514514,0.00122071,63.438,1.0
50345.545545545545,0.00122071,64.8,1.0
50345.94594594595,0.00122071,63.438,1.0
50346.34634634635,0.00122071,63.438,1.0
50346.74674674675,0.00122071,63.438,1.0
50347.147147147145,0.00128175,64.092,1.0
50347.54754754755,0.00128175,64.092,1.0
50347.94794794795,0.00128175,64.092,1.0
50348.34834834835,0.00128175,64.092,1.0
50348.74874874875,0.00128175,64.092,1.0
50349.14914914915,0.00128175,64.092,1.0
50349.54954954955,0.00128175,64.092,1.0
50349.94994994995,0.00128175,64.722,1.0
50350.35035035035,0.00128175,64.722,1.0
50350.750750750754,0.00128175,64.722,1.0
50351.15115115115,0.00128175,63.438,1.0
50351.55155155155,0.00128175,63.438,1.0
50351.95195195195,0.00128175,63.438,1.0
50352.352352352355,0.00134278,64.056,1.0
50352.752752752756,0.00134278,64.056,1.0
50353.15315315315,0.00134278,64.056,1.0
50353.55355355355,0.00134278,64.056,1.0
50353.953953953955,0.00134278,64.056,1.0
50354.35435435436,0.00134278,64.656,1.0
50354.75475475476,0.00134278,64.056,1.0
50355.15515515515,0.00134278,64.656,1.0
50355.555555555555,0.00134278,64.656,1.0
50355.95595595596,0.00134278,64.656,1.0
50356.35635635636,0.00134278,63.438,1.0
50356.75675675676,0.00134278,63.438,1.0
50357.157157157155,0.00140382,64.026,1.0
50357.55755755756,0.00140382,64.026,1.0
50357.95795795796,0.00140382,64.026,1.0
50358.35835835836,0.00140382,64.026,1.0
50358.75875875876,0.00140382,64.026,1.0
50359.15915915916,0.00140382,64.026,1.0
50359.55955955956,0.00140382,64.026,1.0
50359.95995995996,0.00146485,64.59,1.0
50360.36036036036,0.00146485,64.59,1.0
50360.760760760764,0.00146485,64.59,1.0
50361.16116116116,0.00146485,64.59,1.0
50361.56156156156,0.00146485,64.59,1.0
50361.96196196196,0.00146485,64.59,1.0
50362.362362362364,0.00146485,64.59,1.0
50362.762762762766,0.00146485,65.136,1.0
50363.16316316316,0.00152589,63.996,1.0
50363.56356356356,0.00152589,63.996,1.0
50363.963963963964,0.00152589,63.996,1.0
50364.364364364366,0.00152589,63.996,1.0
50364.76476476477,0.00152589,63.996,1.0
50365.16516516516,0.00152589,64.536,1.0
50365.565565565565,0.00152589,63.996,1.0
50365.96596596597,0.00152589,64.536,1.0
50366.36636636637,0.00152589,64.536,1.0
50366.76676676677,0.00152589,64.536,1.0
50367.167167167165,0.00152589,64.536,1.0
50367.56756756757,0.00152589,64.536,1.0
50367.96796796797,0.00152589,63.438,1.0
50368.36836836837,0.00152589,65.058,1.0
50368.76876876877,0.00158692,63.972,1.0
50369.16916916917,0.00158692,63.972,1.0
50369.56956956957,0.00158692,63.972,1.0
50369.96996996997,0.00158692,63.972,1.0
50370.37037037037,0.00158692,63.972,1.0
50370.770770770774,0.00158692,63.972,1.0
50371.17117117117,0.00158692,63.972,1.0
50371.57157157157,0.00158692,64.488,1.0
50371.97197197197,0.00158692,64.488,1.0
50372.372372372374,0.00158692,64.488,1.0
50372.772772772776,0.00158692,64.488,1.0
50373.17317317317,0.00158692,64.488,1.0
50373.57357357357,0.00158692,64.488,1.0
50373.973973973974,0.00164796,64.98,1.0
50374.374374374376,0.00164796,64.98,1.0
50374.77477477478,0.00164796,63.948,1.0
50375.17517517517,0.00164796,64.98,1.0
50375.575575575574,0.00164796,63.948,1.0
50375.975975975976,0.00164796,63.948,1.0
50376.37637637638,0.00164796,63.948,1.0
50376.77677677678,0.00164796,63.948,1.0
50377.177177177175,0.00164796,64.44,1.0
50377.57757757758,0.00164796,64.44,1.0
50377.97797797798,0.00164796,64.44,1.0
50378.37837837838,0.00164796,64.44,1.0
50378.77877877878,0.00164796,64.44,1.0
50379.17917917918,0.00164796,64.44,1.0
50379.57957957958,0.00164796,64.44,1.0
50379.97997997998,0.00170899,64.92,1.0
50380.38038038038,0.00170899,64.92,1.0
50380.780780780784,0.00170899,64.92,1.0
50381.18118118118,0.00170899,64.92,1.0
50381.58158158158,0.00170899,64.92,1.0
50381.98198198198,0.00170899,63.924,1.0
50382.382382382384,0.00170899,63.924,1.0
50382.782782782786,0.00170899,63.924,1.0
50383.18318318318,0.00170899,63.924,1.0
50383.58358358358,0.00170899,64.398,1.0
50383.983983983984,0.00170899,64.398,1.0
50384.384384384386,0.00170899,64.398,1.0
50384.78478478479,0.00170899,64.398,1.0
50385.18518518518,0.00170899,64.398,1.0
50385.585585585584,0.00170899,64.398,1.0
50385.985985985986,0.00170899,64.398,1.0
50386.38638638639,0.00170899,64.398,1.0
50386.78678678679,0.00177003,64.854,1.0
50387.187187187184,0.00177003,64.854,1.0
50387.587587587586,0.00177003,64.854,1.0
50387.98798798799,0.00177003,64.854,1.0
50388.38838838839,0.00177003,64.854,1.0
50388.78878878879,0.00177003,64.854,1.0
50389.18918918919,0.00183106,64.356,1.0
50389.58958958959,0.00183106,63.906,1.0
50389.98998998999,0.00183106,64.356,1.0
50390.39039039039,0.00183106,64.356,1.0
50390.790790790794,0.00183106,64.356,1.0
50391.19119119119,0.00183106,64.356,1.0
50391.59159159159,0.00183106,64.356,1.0
50391.99199199199,0.00183106,64.356,1.0
50392.392392392394,0.00183106,64.356,1.0
50392.792792792796,0.00183106,64.356,1.0
50393.19319319319,0.00183106,64.356,1.0
50393.59359359359,0.00183106,64.8,1.0
50393.993993993994,0.00183106,64.8,1.0
50394.394394394396,0.00183106,64.8,1.0
50394.7947947948,0.00183106,64.8,1.0
50395.19519519519,0.00183106,64.8,1.0
50395.595595595594,0.0018921,63.888,1.0
50395.995995995996,0.00183106,64.8,1.0
50396.3963963964,0.0018921,64.32,1.0
50396.7967967968,0.0018921,64.32,1.0
50397.197197197194,0.0018921,64.32,1.0
50397.597597597596,0.0018921,64.32,1.0
50397.997997998,0.0018921,64.32,1.0
50398.3983983984,0.0018921,64.32,1.0
50398.7987987988,0.0018921,64.32,1.0
50399.199199199196,0.0018921,64.32,1.0
50399.5995995996,0.0018921,64.32,1.0
50400.0,0.0018921,64.32,1.0
