Tiempo,VoltajeCH1,VoltajeCH2,ResolucionVCH1,ResolucionVCH2
-4.648e-05,-1.02,0.0044,0.02,0.0004
-4.644e-05,-1.0,0.0024000000000000002,0.02,0.0004
-4.64e-05,-0.98,0.0036000000000000003,0.02,0.0004
-4.636e-05,-1.0,0.0028,0.02,0.0004
-4.6320000000000004e-05,-1.02,0.0028,0.02,0.0004
-4.6280000000000004e-05,-1.02,-0.0008,0.02,0.0004
-4.6240000000000005e-05,-1.0,-0.0036000000000000003,0.02,0.0004
-4.6200000000000005e-05,-1.02,-0.0028,0.02,0.0004
-4.6160000000000005e-05,-1.02,-0.0012000000000000001,0.02,0.0004
-4.612e-05,-1.02,0.0,0.02,0.0004
-4.6080000000000006e-05,-1.04,0.0,0.02,0.0004
-4.604e-05,-1.02,0.0028,0.02,0.0004
-4.6e-05,-1.02,0.0004,0.02,0.0004
-4.596e-05,-1.02,-0.0048000000000000004,0.02,0.0004
-4.592e-05,-1.0,-0.0056,0.02,0.0004
-4.588e-05,-0.98,-0.002,0.02,0.0004
-4.584e-05,-1.0,-0.002,0.02,0.0004
-4.58e-05,-1.02,-0.002,0.02,0.0004
-4.576e-05,-1.0,-0.005200000000000001,0.02,0.0004
-4.572e-05,-1.0,-0.0032,0.02,0.0004
-4.568e-05,-1.02,0.0016,0.02,0.0004
-4.5640000000000003e-05,-1.02,0.004,0.02,0.0004
-4.5600000000000004e-05,-1.02,0.0048000000000000004,0.02,0.0004
-4.5560000000000004e-05,-1.02,-0.0028,0.02,0.0004
-4.5520000000000005e-05,-1.02,-0.0068000000000000005,0.02,0.0004
-4.5480000000000005e-05,-1.0,-0.006,0.02,0.0004
-4.544e-05,-1.0,-0.0036000000000000003,0.02,0.0004
-4.5400000000000006e-05,-1.02,-0.0032,0.02,0.0004
-4.536e-05,-1.02,-0.0028,0.02,0.0004
-4.532e-05,-1.04,-0.0012000000000000001,0.02,0.0004
-4.528e-05,-1.0,0.0024000000000000002,0.02,0.0004
-4.524e-05,-1.02,0.0032,0.02,0.0004
-4.52e-05,-1.02,0.0032,0.02,0.0004
-4.516e-05,-1.0,0.0036000000000000003,0.02,0.0004
-4.512e-05,-1.02,0.0048000000000000004,0.02,0.0004
-4.508e-05,-0.98,0.0008,0.02,0.0004
-4.504e-05,-1.0,-0.0024000000000000002,0.02,0.0004
-4.5e-05,-1.02,-0.0032,0.02,0.0004
-4.496e-05,-1.02,-0.0016,0.02,0.0004
-4.4920000000000004e-05,-1.02,-0.0004,0.02,0.0004
-4.4880000000000004e-05,-1.0,-0.0012000000000000001,0.02,0.0004
-4.4840000000000004e-05,-1.02,-0.0024000000000000002,0.02,0.0004
-4.4800000000000005e-05,-1.02,-0.002,0.02,0.0004
-4.4760000000000005e-05,-1.0,-0.0004,0.02,0.0004
-4.4720000000000006e-05,-1.0,0.0004,0.02,0.0004
-4.468e-05,-1.0,-0.0004,0.02,0.0004
-4.464e-05,-1.02,-0.0016,0.02,0.0004
-4.46e-05,-1.02,-0.006,0.02,0.0004
-4.456e-05,-0.98,-0.0044,0.02,0.0004
-4.452e-05,-1.0,-0.0012000000000000001,0.02,0.0004
-4.448e-05,-1.02,-0.0008,0.02,0.0004
-4.444e-05,-1.02,0.0012000000000000001,0.02,0.0004
-4.44e-05,-1.02,0.0044,0.02,0.0004
-4.436e-05,-1.02,0.0048000000000000004,0.02,0.0004
-4.432e-05,-0.98,0.0012000000000000001,0.02,0.0004
-4.428e-05,-1.02,-0.0004,0.02,0.0004
-4.424e-05,-1.0,0.0,0.02,0.0004
-4.4200000000000004e-05,-1.02,0.0004,0.02,0.0004
-4.4160000000000004e-05,-1.02,-0.002,0.02,0.0004
-4.4120000000000004e-05,-1.02,-0.0044,0.02,0.0004
-4.4080000000000005e-05,-1.02,-0.004,0.02,0.0004
-4.4040000000000005e-05,-1.0,-0.0008,0.02,0.0004
-4.4e-05,-1.02,0.004,0.02,0.0004
-4.3960000000000006e-05,-1.0,0.0028,0.02,0.0004
-4.392e-05,-1.0,-0.0008,0.02,0.0004
-4.388e-05,-1.02,-0.0024000000000000002,0.02,0.0004
-4.384e-05,-1.0,-0.0004,0.02,0.0004
-4.38e-05,-1.0,-0.0004,0.02,0.0004
-4.376e-05,-0.98,0.0,0.02,0.0004
-4.372e-05,-1.02,-0.0032,0.02,0.0004
-4.368e-05,-1.0,-0.005200000000000001,0.02,0.0004
-4.364e-05,-1.02,-0.0032,0.02,0.0004
-4.36e-05,-1.02,-0.0016,0.02,0.0004
-4.356e-05,-1.0,-0.0032,0.02,0.0004
-4.3520000000000003e-05,-1.02,-0.0016,0.02,0.0004
-4.3480000000000004e-05,-0.98,0.0008,0.02,0.0004
-4.3440000000000004e-05,-1.0,0.0008,0.02,0.0004
-4.3400000000000005e-05,-1.04,-0.0024000000000000002,0.02,0.0004
-4.3360000000000005e-05,-1.02,-0.0048000000000000004,0.02,0.0004
-4.332e-05,-1.0,-0.0028,0.02,0.0004
-4.3280000000000006e-05,-1.02,-0.002,0.02,0.0004
-4.324e-05,-1.0,-0.0024000000000000002,0.02,0.0004
-4.32e-05,-1.0,-0.002,0.02,0.0004
-4.316e-05,-1.0,0.0,0.02,0.0004
-4.312e-05,-1.04,0.0036000000000000003,0.02,0.0004
-4.308e-05,-1.0,0.0056,0.02,0.0004
-4.304e-05,-1.02,0.0048000000000000004,0.02,0.0004
-4.3e-05,-1.0,0.0012000000000000001,0.02,0.0004
-4.296e-05,-1.0,-0.0024000000000000002,0.02,0.0004
-4.292e-05,-1.02,-0.0008,0.02,0.0004
-4.288e-05,-1.0,-0.0004,0.02,0.0004
-4.284e-05,-0.98,-0.0044,0.02,0.0004
-4.2800000000000004e-05,-1.0,-0.0048000000000000004,0.02,0.0004
-4.2760000000000004e-05,-1.0,-0.0016,0.02,0.0004
-4.2720000000000004e-05,-1.02,-0.0016,0.02,0.0004
-4.2680000000000005e-05,-1.02,-0.0032,0.02,0.0004
-4.2640000000000005e-05,-1.0,-0.0036000000000000003,0.02,0.0004
-4.2600000000000005e-05,-1.04,-0.0012000000000000001,0.02,0.0004
-4.256e-05,-1.02,-0.0008,0.02,0.0004
-4.252e-05,-1.02,-0.0008,0.02,0.0004
-4.248e-05,-1.0,-0.0044,0.02,0.0004
-4.244e-05,-0.98,-0.005200000000000001,0.02,0.0004
-4.24e-05,-1.0,-0.0012000000000000001,0.02,0.0004
-4.236e-05,-0.98,-0.0008,0.02,0.0004
-4.232e-05,-1.04,-0.0016,0.02,0.0004
-4.228e-05,-1.0,-0.0036000000000000003,0.02,0.0004
-4.224e-05,-1.02,-0.0032,0.02,0.0004
-4.22e-05,-1.04,0.002,0.02,0.0004
-4.216e-05,-1.0,0.004,0.02,0.0004
-4.212e-05,-1.02,0.0016,0.02,0.0004
-4.2080000000000004e-05,-1.02,-0.0016,0.02,0.0004
-4.2040000000000004e-05,-1.0,-0.0048000000000000004,0.02,0.0004
