Tiempo,VoltajeCH1,VoltajeCH2,ResolucionVCH1,ResolucionVCH2
-4.6159999999999995e-07,-9.44,0.02,0.08,0.02
-4.612e-07,-9.44,0.02,0.08,0.02
-4.608e-07,-9.44,0.02,0.08,0.02
-4.6039999999999997e-07,-9.44,0.02,0.08,0.02
-4.6e-07,-9.44,0.02,0.08,0.02
-4.5959999999999996e-07,-9.44,0.02,0.08,0.02
-4.592e-07,-9.44,0.02,0.08,0.02
-4.5879999999999995e-07,-9.44,0.02,0.08,0.02
-4.584e-07,-9.44,0.02,0.08,0.02
-4.58e-07,-9.44,0.02,0.08,0.02
-4.5759999999999997e-07,-9.44,0.02,0.08,0.02
-4.572e-07,-9.44,0.02,0.08,0.02
-4.5679999999999996e-07,-9.44,0.02,0.08,0.02
-4.564e-07,-9.44,0.02,0.08,0.02
-4.5599999999999995e-07,-9.44,0.02,0.08,0.02
-4.556e-07,-9.44,0.02,0.08,0.02
-4.552e-07,-9.44,0.02,0.08,0.02
-4.5479999999999997e-07,-9.44,0.02,0.08,0.02
-4.544e-07,-9.44,0.02,0.08,0.02
-4.5399999999999996e-07,-9.44,0.02,0.08,0.02
-4.536e-07,-9.44,0.02,0.08,0.02
-4.5319999999999996e-07,-9.44,0.02,0.08,0.02
-4.528e-07,-9.44,0.02,0.08,0.02
-4.524e-07,-9.44,0.02,0.08,0.02
-4.5199999999999997e-07,-9.44,0.02,0.08,0.02
-4.516e-07,-9.44,0.02,0.08,0.02
-4.5119999999999996e-07,-9.44,0.02,0.08,0.02
-4.508e-07,-9.44,0.02,0.08,0.02
-4.5039999999999996e-07,-9.44,0.02,0.08,0.02
-4.5e-07,-9.44,0.02,0.08,0.02
-4.496e-07,-9.44,0.02,0.08,0.02
-4.4919999999999997e-07,-9.44,0.02,0.08,0.02
-4.488e-07,-9.44,0.0,0.08,0.02
-4.4839999999999997e-07,-9.44,0.02,0.08,0.02
-4.48e-07,-9.44,0.02,0.08,0.02
-4.4759999999999996e-07,-9.44,0.02,0.08,0.02
-4.472e-07,-9.44,0.02,0.08,0.02
-4.468e-07,-9.44,0.02,0.08,0.02
-4.464e-07,-9.44,0.02,0.08,0.02
-4.46e-07,-9.44,0.02,0.08,0.02
-4.4559999999999997e-07,-9.44,0.02,0.08,0.02
-4.452e-07,-9.44,0.02,0.08,0.02
-4.4479999999999996e-07,-9.44,0.02,0.08,0.02
-4.444e-07,-9.44,0.02,0.08,0.02
-4.4399999999999995e-07,-9.44,0.02,0.08,0.02
-4.436e-07,-9.44,0.02,0.08,0.02
-4.432e-07,-9.44,0.02,0.08,0.02
-4.4279999999999997e-07,-9.44,0.02,0.08,0.02
-4.424e-07,-9.44,0.02,0.08,0.02
-4.4199999999999996e-07,-9.44,0.02,0.08,0.02
-4.416e-07,-9.44,0.02,0.08,0.02
-4.4119999999999995e-07,-9.44,0.02,0.08,0.02
-4.408e-07,-9.44,0.02,0.08,0.02
-4.4039999999999995e-07,-9.44,0.02,0.08,0.02
-4.3999999999999997e-07,-9.44,0.02,0.08,0.02
-4.396e-07,-9.44,0.02,0.08,0.02
-4.3919999999999996e-07,-9.44,0.02,0.08,0.02
-4.388e-07,-9.44,0.02,0.08,0.02
-4.384e-07,-9.44,0.02,0.08,0.02
-4.38e-07,-9.44,0.02,0.08,0.02
-4.3759999999999995e-07,-9.44,0.02,0.08,0.02
-4.3719999999999997e-07,-9.44,0.02,0.08,0.02
-4.368e-07,-9.44,0.02,0.08,0.02
-4.3639999999999996e-07,-9.44,0.02,0.08,0.02
-4.36e-07,-9.44,0.02,0.08,0.02
-4.3559999999999996e-07,-9.44,0.02,0.08,0.02
-4.352e-07,-9.44,0.02,0.08,0.02
-4.3479999999999995e-07,-9.44,0.0,0.08,0.02
-4.3439999999999997e-07,-9.44,0.0,0.08,0.02
-4.34e-07,-9.44,0.02,0.08,0.02
-4.3359999999999997e-07,-9.44,0.02,0.08,0.02
-4.332e-07,-9.44,0.02,0.08,0.02
-4.3279999999999996e-07,-9.44,0.02,0.08,0.02
-4.324e-07,-9.44,0.02,0.08,0.02
-4.3199999999999995e-07,-9.44,0.02,0.08,0.02
-4.316e-07,-9.44,0.02,0.08,0.02
-4.312e-07,-9.44,0.02,0.08,0.02
-4.3079999999999997e-07,-9.44,0.02,0.08,0.02
-4.304e-07,-9.44,0.02,0.08,0.02
-4.2999999999999996e-07,-9.44,0.02,0.08,0.02
-4.296e-07,-9.44,0.02,0.08,0.02
-4.2919999999999995e-07,-9.44,0.02,0.08,0.02
-4.288e-07,-9.44,0.02,0.08,0.02
-4.284e-07,-9.44,0.02,0.08,0.02
-4.2799999999999997e-07,-9.44,0.02,0.08,0.02
-4.276e-07,-9.44,0.02,0.08,0.02
-4.2719999999999996e-07,-9.44,0.02,0.08,0.02
-4.268e-07,-9.44,0.02,0.08,0.02
-4.2639999999999995e-07,-9.44,0.02,0.08,0.02
-4.26e-07,-9.44,0.02,0.08,0.02
-4.256e-07,-9.44,0.02,0.08,0.02
-4.2519999999999997e-07,-9.44,0.02,0.08,0.02
-4.248e-07,-9.44,0.02,0.08,0.02
-4.2439999999999996e-07,-9.44,0.02,0.08,0.02
-4.24e-07,-9.44,0.02,0.08,0.02
-4.2359999999999995e-07,-9.44,0.02,0.08,0.02
-4.232e-07,-9.44,0.02,0.08,0.02
-4.228e-07,-9.44,0.02,0.08,0.02
-4.2239999999999997e-07,-9.44,0.02,0.08,0.02
-4.22e-07,-9.44,0.02,0.08,0.02
-4.2159999999999996e-07,-9.44,0.02,0.08,0.02
-4.212e-07,-9.44,0.02,0.08,0.02
-4.2079999999999996e-07,-9.44,0.02,0.08,0.02
-4.204e-07,-9.44,0.02,0.08,0.02
-4.2e-07,-9.44,0.02,0.08,0.02
-4.1959999999999997e-07,-9.44,0.02,0.08,0.02
-4.1919999999999994e-07,-9.44,0.02,0.08,0.02
-4.1879999999999996e-07,-9.44,0.02,0.08,0.02
-4.184e-07,-9.44,0.02,0.08,0.02
-4.1799999999999996e-07,-9.44,0.02,0.08,0.02
-4.176e-07,-9.44,0.02,0.08,0.02
-4.172e-07,-9.44,0.02,0.08,0.02
-4.1679999999999997e-07,-9.44,0.02,0.08,0.02
-4.1639999999999994e-07,-9.44,0.02,0.08,0.02
-4.1599999999999997e-07,-9.44,0.02,0.08,0.02
-4.156e-07,-9.44,0.02,0.08,0.02
-4.1519999999999996e-07,-9.44,0.02,0.08,0.02
-4.148e-07,-9.44,0.02,0.08,0.02
-4.144e-07,-9.44,0.02,0.08,0.02
-4.14e-07,-9.44,0.02,0.08,0.02
-4.1359999999999994e-07,-9.44,0.02,0.08,0.02
-4.1319999999999997e-07,-9.44,0.02,0.08,0.02
-4.128e-07,-9.44,0.02,0.08,0.02
-4.1239999999999996e-07,-9.44,0.02,0.08,0.02
-4.12e-07,-9.44,0.02,0.08,0.02
-4.116e-07,-9.44,0.02,0.08,0.02
-4.112e-07,-9.44,0.02,0.08,0.02
-4.1079999999999995e-07,-9.44,0.02,0.08,0.02
-4.1039999999999997e-07,-9.44,0.02,0.08,0.02
-4.1e-07,-9.44,0.02,0.08,0.02
-4.0959999999999996e-07,-9.44,0.02,0.08,0.02
-4.092e-07,-9.44,0.02,0.08,0.02
-4.0879999999999995e-07,-9.44,0.02,0.08,0.02
-4.084e-07,-9.44,0.02,0.08,0.02
-4.0799999999999995e-07,-9.44,0.02,0.08,0.02
-4.0759999999999997e-07,-9.44,0.02,0.08,0.02
-4.072e-07,-9.44,0.02,0.08,0.02
-4.0679999999999996e-07,-9.44,0.02,0.08,0.02
-4.064e-07,-9.44,0.02,0.08,0.02
-4.0599999999999996e-07,-9.44,0.02,0.08,0.02
-4.056e-07,-9.44,0.02,0.08,0.02
-4.0519999999999995e-07,-9.44,0.02,0.08,0.02
-4.0479999999999997e-07,-9.44,0.02,0.08,0.02
-4.044e-07,-9.44,0.02,0.08,0.02
-4.0399999999999996e-07,-9.44,0.0,0.08,0.02
-4.036e-07,-9.44,0.02,0.08,0.02
-4.0319999999999996e-07,-9.44,0.02,0.08,0.02
-4.028e-07,-9.44,0.02,0.08,0.02
-4.0239999999999995e-07,-9.44,0.02,0.08,0.02
-4.0199999999999997e-07,-9.44,0.02,0.08,0.02
-4.016e-07,-9.44,0.02,0.08,0.02
-4.0119999999999997e-07,-9.44,0.02,0.08,0.02
-4.008e-07,-9.44,0.02,0.08,0.02
-4.0039999999999996e-07,-9.44,0.02,0.08,0.02
-4e-07,-9.44,0.02,0.08,0.02
-3.9959999999999995e-07,-9.44,0.02,0.08,0.02
-3.992e-07,-9.44,0.02,0.08,0.02
-3.988e-07,-9.44,0.02,0.08,0.02
-3.9839999999999997e-07,-9.44,0.02,0.08,0.02
-3.98e-07,-9.44,0.02,0.08,0.02
-3.9759999999999996e-07,-9.44,0.02,0.08,0.02
-3.972e-07,-9.44,0.02,0.08,0.02
-3.9679999999999995e-07,-9.44,0.02,0.08,0.02
-3.964e-07,-9.44,0.0,0.08,0.02
-3.96e-07,-9.44,0.0,0.08,0.02
-3.9559999999999997e-07,-9.44,0.0,0.08,0.02
-3.952e-07,-9.44,0.02,0.08,0.02
-3.9479999999999996e-07,-9.44,0.0,0.08,0.02
-3.944e-07,-9.44,0.02,0.08,0.02
-3.9399999999999995e-07,-9.44,0.02,0.08,0.02
-3.936e-07,-9.44,0.0,0.08,0.02
-3.932e-07,-9.44,0.02,0.08,0.02
-3.9279999999999997e-07,-9.44,0.02,0.08,0.02
-3.924e-07,-9.44,0.02,0.08,0.02
-3.9199999999999996e-07,-9.44,0.02,0.08,0.02
-3.916e-07,-9.44,0.02,0.08,0.02
-3.9119999999999996e-07,-9.44,0.02,0.08,0.02
-3.908e-07,-9.44,0.02,0.08,0.02
-3.904e-07,-9.44,0.02,0.08,0.02
-3.8999999999999997e-07,-9.44,0.02,0.08,0.02
-3.8959999999999994e-07,-9.44,0.02,0.08,0.02
-3.8919999999999996e-07,-9.44,0.02,0.08,0.02
-3.888e-07,-9.44,0.02,0.08,0.02
-3.8839999999999996e-07,-9.44,0.02,0.08,0.02
-3.88e-07,-9.44,0.02,0.08,0.02
-3.876e-07,-9.44,0.02,0.08,0.02
-3.8719999999999997e-07,-9.44,0.02,0.08,0.02
-3.8679999999999994e-07,-9.44,0.02,0.08,0.02
-3.8639999999999997e-07,-9.44,0.02,0.08,0.02
-3.86e-07,-9.44,0.02,0.08,0.02
-3.8559999999999996e-07,-9.44,0.0,0.08,0.02
-3.852e-07,-9.44,0.0,0.08,0.02
-3.848e-07,-9.44,0.02,0.08,0.02
-3.844e-07,-9.44,0.0,0.08,0.02
-3.8399999999999994e-07,-9.44,0.02,0.08,0.02
-3.8359999999999997e-07,-9.44,0.02,0.08,0.02
-3.832e-07,-9.44,0.02,0.08,0.02
-3.8279999999999996e-07,-9.44,0.02,0.08,0.02
-3.824e-07,-9.44,0.02,0.08,0.02
-3.82e-07,-9.44,0.02,0.08,0.02
-3.816e-07,-9.44,0.02,0.08,0.02
-3.8119999999999995e-07,-9.44,0.02,0.08,0.02
-3.8079999999999997e-07,-9.44,0.02,0.08,0.02
-3.804e-07,-9.44,0.02,0.08,0.02
-3.7999999999999996e-07,-9.44,0.02,0.08,0.02
-3.796e-07,-9.44,0.02,0.08,0.02
-3.792e-07,-9.44,0.02,0.08,0.02
-3.788e-07,-9.44,0.02,0.08,0.02
-3.7839999999999995e-07,-9.44,0.02,0.08,0.02
-3.7799999999999997e-07,-9.44,0.0,0.08,0.02
-3.776e-07,-9.44,0.02,0.08,0.02
-3.7719999999999996e-07,-9.44,0.02,0.08,0.02
-3.768e-07,-9.44,0.02,0.08,0.02
-3.764e-07,-9.44,0.0,0.08,0.02
-3.76e-07,-9.44,0.02,0.08,0.02
-3.7559999999999995e-07,-9.44,0.02,0.08,0.02
-3.7519999999999997e-07,-9.44,0.02,0.08,0.02
-3.748e-07,-9.44,0.02,0.08,0.02
-3.7439999999999996e-07,-9.44,0.02,0.08,0.02
-3.7399999999999993e-07,-9.44,0.02,0.08,0.02
-3.736e-07,-9.44,0.02,0.08,0.02
-3.732e-07,-9.44,0.02,0.08,0.02
-3.7279999999999995e-07,-9.44,0.02,0.08,0.02
-3.7239999999999997e-07,-9.44,0.02,0.08,0.02
-3.72e-07,-9.44,0.02,0.08,0.02
-3.7159999999999997e-07,-9.44,0.02,0.08,0.02
-3.7119999999999994e-07,-9.44,0.02,0.08,0.02
-3.708e-07,-9.44,0.02,0.08,0.02
-3.704e-07,-9.44,0.02,0.08,0.02
-3.6999999999999995e-07,-9.44,0.02,0.08,0.02
-3.696e-07,-9.44,0.02,0.08,0.02
-3.692e-07,-9.44,0.02,0.08,0.02
-3.6879999999999997e-07,-9.44,0.0,0.08,0.02
-3.6839999999999994e-07,-9.44,0.02,0.08,0.02
-3.6799999999999996e-07,-9.44,0.02,0.08,0.02
-3.676e-07,-9.44,0.02,0.08,0.02
-3.6719999999999995e-07,-9.44,0.02,0.08,0.02
-3.668e-07,-9.44,0.0,0.08,0.02
-3.664e-07,-9.44,0.0,0.08,0.02
-3.6599999999999997e-07,-9.44,0.02,0.08,0.02
-3.6559999999999994e-07,-9.44,0.02,0.08,0.02
-3.6519999999999996e-07,-9.44,0.02,0.08,0.02
-3.648e-07,-9.44,0.02,0.08,0.02
-3.6439999999999995e-07,-9.44,0.02,0.08,0.02
-3.64e-07,-9.44,0.02,0.08,0.02
-3.636e-07,-9.44,0.02,0.08,0.02
-3.6319999999999997e-07,-9.44,0.02,0.08,0.02
-3.6279999999999994e-07,-9.44,0.02,0.08,0.02
-3.6239999999999996e-07,-9.44,0.02,0.08,0.02
-3.62e-07,-9.44,0.02,0.08,0.02
-3.6159999999999996e-07,-9.44,0.02,0.08,0.02
-3.612e-07,-9.44,0.02,0.08,0.02
-3.608e-07,-9.44,0.02,0.08,0.02
-3.6039999999999997e-07,-9.44,0.02,0.08,0.02
-3.5999999999999994e-07,-9.44,0.02,0.08,0.02
-3.5959999999999996e-07,-9.44,0.02,0.08,0.02
-3.592e-07,-9.44,0.02,0.08,0.02
-3.5879999999999996e-07,-9.44,0.02,0.08,0.02
-3.584e-07,-9.44,0.02,0.08,0.02
-3.58e-07,-9.44,0.02,0.08,0.02
-3.5759999999999997e-07,-9.44,0.02,0.08,0.02
-3.5719999999999994e-07,-9.44,0.02,0.08,0.02
-3.5679999999999997e-07,-9.44,0.02,0.08,0.02
-3.564e-07,-9.44,0.0,0.08,0.02
-3.5599999999999996e-07,-9.44,0.02,0.08,0.02
-3.556e-07,-9.44,0.02,0.08,0.02
-3.552e-07,-9.44,0.02,0.08,0.02
-3.548e-07,-9.44,0.02,0.08,0.02
-3.5439999999999994e-07,-9.44,0.02,0.08,0.02
-3.5399999999999997e-07,-9.44,0.02,0.08,0.02
-3.536e-07,-9.44,0.02,0.08,0.02
-3.5319999999999996e-07,-9.44,0.02,0.08,0.02
-3.528e-07,-9.44,0.02,0.08,0.02
-3.524e-07,-9.44,0.02,0.08,0.02
-3.52e-07,-9.44,0.02,0.08,0.02
-3.5159999999999995e-07,-9.44,0.02,0.08,0.02
-3.5119999999999997e-07,-9.44,0.02,0.08,0.02
-3.508e-07,-9.44,0.02,0.08,0.02
-3.5039999999999996e-07,-9.44,0.02,0.08,0.02
-3.5e-07,-9.44,0.02,0.08,0.02
-3.496e-07,-9.44,0.02,0.08,0.02
-3.492e-07,-9.44,0.02,0.08,0.02
-3.4879999999999995e-07,-9.44,0.02,0.08,0.02
-3.4839999999999997e-07,-9.44,0.02,0.08,0.02
-3.48e-07,-9.44,0.02,0.08,0.02
-3.4759999999999996e-07,-9.44,0.0,0.08,0.02
-3.4719999999999993e-07,-9.44,0.02,0.08,0.02
-3.468e-07,-9.44,0.0,0.08,0.02
-3.464e-07,-9.44,0.02,0.08,0.02
-3.4599999999999995e-07,-9.44,0.02,0.08,0.02
-3.4559999999999997e-07,-9.44,0.02,0.08,0.02
-3.452e-07,-9.44,0.02,0.08,0.02
-3.4479999999999996e-07,-9.44,0.02,0.08,0.02
-3.4439999999999993e-07,-9.44,0.02,0.08,0.02
-3.44e-07,-9.44,0.02,0.08,0.02
-3.436e-07,-9.44,0.02,0.08,0.02
-3.4319999999999995e-07,-9.44,0.02,0.08,0.02
-3.4279999999999997e-07,-9.44,0.02,0.08,0.02
-3.424e-07,-9.44,0.02,0.08,0.02
-3.4199999999999997e-07,-9.44,0.02,0.08,0.02
-3.4159999999999994e-07,-9.44,0.02,0.08,0.02
-3.412e-07,-9.44,0.02,0.08,0.02
-3.408e-07,-9.44,0.02,0.08,0.02
-3.4039999999999995e-07,-9.44,0.02,0.08,0.02
-3.4e-07,-9.44,0.02,0.08,0.02
-3.396e-07,-9.44,0.02,0.08,0.02
-3.3919999999999997e-07,-9.44,0.02,0.08,0.02
-3.3879999999999994e-07,-9.44,0.02,0.08,0.02
-3.3839999999999996e-07,-9.44,0.02,0.08,0.02
-3.38e-07,-9.44,0.0,0.08,0.02
-3.3759999999999995e-07,-9.44,0.0,0.08,0.02
-3.372e-07,-9.44,0.02,0.08,0.02
-3.368e-07,-9.44,0.02,0.08,0.02
-3.3639999999999997e-07,-9.44,0.02,0.08,0.02
-3.3599999999999994e-07,-9.44,0.02,0.08,0.02
-3.3559999999999996e-07,-9.44,0.02,0.08,0.02
-3.352e-07,-9.44,0.02,0.08,0.02
-3.3479999999999995e-07,-9.44,0.02,0.08,0.02
-3.344e-07,-9.44,0.02,0.08,0.02
-3.34e-07,-9.44,0.02,0.08,0.02
-3.3359999999999997e-07,-9.44,0.02,0.08,0.02
-3.3319999999999994e-07,-9.44,0.02,0.08,0.02
-3.3279999999999996e-07,-9.44,0.02,0.08,0.02
-3.324e-07,-9.44,0.02,0.08,0.02
-3.3199999999999996e-07,-9.44,0.02,0.08,0.02
-3.316e-07,-9.44,0.02,0.08,0.02
-3.312e-07,-9.44,0.02,0.08,0.02
-3.3079999999999997e-07,-9.44,0.02,0.08,0.02
-3.3039999999999994e-07,-9.44,0.02,0.08,0.02
-3.2999999999999996e-07,-9.44,0.02,0.08,0.02
-3.296e-07,-9.44,0.0,0.08,0.02
-3.2919999999999996e-07,-9.44,0.02,0.08,0.02
-3.288e-07,-9.44,0.02,0.08,0.02
-3.284e-07,-9.44,0.02,0.08,0.02
-3.2799999999999997e-07,-9.44,0.02,0.08,0.02
-3.2759999999999994e-07,-9.44,0.02,0.08,0.02
-3.2719999999999997e-07,-9.44,0.02,0.08,0.02
-3.268e-07,-9.44,0.02,0.08,0.02
-3.2639999999999996e-07,-9.44,0.02,0.08,0.02
-3.26e-07,-9.44,0.02,0.08,0.02
-3.256e-07,-9.44,0.02,0.08,0.02
-3.252e-07,-9.44,0.02,0.08,0.02
-3.2479999999999994e-07,-9.44,0.02,0.08,0.02
-3.2439999999999997e-07,-9.44,0.02,0.08,0.02
-3.24e-07,-9.44,0.02,0.08,0.02
-3.2359999999999996e-07,-9.44,0.02,0.08,0.02
-3.232e-07,-9.44,0.02,0.08,0.02
-3.228e-07,-9.44,0.02,0.08,0.02
-3.224e-07,-9.44,0.02,0.08,0.02
-3.2199999999999995e-07,-9.44,0.02,0.08,0.02
-3.2159999999999997e-07,-9.44,0.02,0.08,0.02
-3.212e-07,-9.44,0.02,0.08,0.02
-3.2079999999999996e-07,-9.44,0.02,0.08,0.02
-3.204e-07,-9.44,0.02,0.08,0.02
-3.2e-07,-9.44,0.02,0.08,0.02
-3.196e-07,-9.44,0.02,0.08,0.02
-3.1919999999999995e-07,-9.44,0.02,0.08,0.02
-3.1879999999999997e-07,-9.44,0.02,0.08,0.02
-3.184e-07,-9.44,0.02,0.08,0.02
-3.1799999999999996e-07,-9.44,0.02,0.08,0.02
-3.1759999999999993e-07,-9.44,0.02,0.08,0.02
-3.172e-07,-9.44,0.02,0.08,0.02
-3.168e-07,-9.44,0.02,0.08,0.02
-3.1639999999999995e-07,-9.44,0.0,0.08,0.02
-3.1599999999999997e-07,-9.44,0.02,0.08,0.02
-3.156e-07,-9.44,0.02,0.08,0.02
-3.1519999999999996e-07,-9.44,0.02,0.08,0.02
-3.1479999999999993e-07,-9.44,0.02,0.08,0.02
-3.144e-07,-9.44,0.02,0.08,0.02
-3.14e-07,-9.44,0.02,0.08,0.02
-3.1359999999999995e-07,-9.44,0.02,0.08,0.02
-3.1319999999999997e-07,-9.44,0.02,0.08,0.02
-3.128e-07,-9.44,0.02,0.08,0.02
-3.1239999999999997e-07,-9.44,0.02,0.08,0.02
-3.1199999999999994e-07,-9.44,0.02,0.08,0.02
-3.1159999999999996e-07,-9.44,0.02,0.08,0.02
-3.112e-07,-9.44,0.02,0.08,0.02
-3.1079999999999995e-07,-9.44,0.02,0.08,0.02
-3.104e-07,-9.44,0.02,0.08,0.02
-3.1e-07,-9.44,0.02,0.08,0.02
-3.0959999999999997e-07,-9.44,0.02,0.08,0.02
-3.0919999999999994e-07,-9.44,0.02,0.08,0.02
-3.0879999999999996e-07,-9.44,0.02,0.08,0.02
-3.084e-07,-9.44,0.02,0.08,0.02
-3.0799999999999995e-07,-9.44,0.02,0.08,0.02
-3.076e-07,-9.44,0.02,0.08,0.02
-3.072e-07,-9.44,0.02,0.08,0.02
-3.0679999999999997e-07,-9.44,0.02,0.08,0.02
-3.0639999999999994e-07,-9.44,0.0,0.08,0.02
-3.0599999999999996e-07,-9.44,0.02,0.08,0.02
-3.056e-07,-9.44,0.02,0.08,0.02
-3.0519999999999995e-07,-9.44,0.02,0.08,0.02
-3.048e-07,-9.44,0.02,0.08,0.02
-3.044e-07,-9.44,0.02,0.08,0.02
-3.0399999999999997e-07,-9.44,0.02,0.08,0.02
-3.0359999999999994e-07,-9.44,0.02,0.08,0.02
-3.0319999999999996e-07,-9.44,0.02,0.08,0.02
-3.028e-07,-9.44,0.02,0.08,0.02
-3.0239999999999995e-07,-9.44,0.02,0.08,0.02
-3.02e-07,-9.44,0.02,0.08,0.02
-3.016e-07,-9.44,0.02,0.08,0.02
-3.0119999999999997e-07,-9.44,0.02,0.08,0.02
-3.0079999999999994e-07,-9.44,0.02,0.08,0.02
-3.0039999999999996e-07,-9.44,0.02,0.08,0.02
-3e-07,-9.44,0.02,0.08,0.02
-2.9959999999999996e-07,-9.44,0.02,0.08,0.02
-2.992e-07,-9.44,0.02,0.08,0.02
-2.988e-07,-9.44,0.02,0.08,0.02
-2.9839999999999997e-07,-9.44,0.02,0.08,0.02
-2.9799999999999994e-07,-9.44,0.02,0.08,0.02
-2.9759999999999996e-07,-9.44,0.02,0.08,0.02
-2.972e-07,-9.44,0.02,0.08,0.02
-2.9679999999999996e-07,-9.44,0.02,0.08,0.02
