Tiempo,VoltajeCH1,VoltajeCH2,ResolucionVCH1,ResolucionVCH2
-0.0002476,-0.96,-0.0008,0.04,8e-05
-0.0002474,-0.96,-0.0008,0.04,8e-05
-0.0002472,-1.0,-0.00088,0.04,8e-05
-0.000247,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002468,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002466,-1.0,-0.0012000000000000001,0.04,8e-05
-0.00024639999999999997,-0.96,-0.0012000000000000001,0.04,8e-05
-0.0002462,-1.0,-0.0012000000000000001,0.04,8e-05
-0.000246,-0.96,-0.0010400000000000001,0.04,8e-05
-0.0002458,-1.0,-0.00136,0.04,8e-05
-0.0002456,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002454,-1.0,-0.0010400000000000001,0.04,8e-05
-0.0002452,-1.0,-0.0010400000000000001,0.04,8e-05
-0.000245,-1.0,-0.0009600000000000001,0.04,8e-05
-0.0002448,-0.96,-0.00088,0.04,8e-05
-0.0002446,-1.0,-0.0008,0.04,8e-05
-0.0002444,-1.0,-0.0010400000000000001,0.04,8e-05
-0.00024419999999999997,-1.0,-0.00088,0.04,8e-05
-0.000244,-1.0,-0.0010400000000000001,0.04,8e-05
-0.0002438,-1.0,-0.0008,0.04,8e-05
-0.00024359999999999999,-1.0,-0.0010400000000000001,0.04,8e-05
-0.0002434,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0002432,-1.0,-0.0012000000000000001,0.04,8e-05
-0.000243,-0.96,-0.0011200000000000001,0.04,8e-05
-0.0002428,-1.0,-0.00128,0.04,8e-05
-0.0002426,-1.0,-0.0011200000000000001,0.04,8e-05
-0.00024239999999999998,-1.0,-0.00136,0.04,8e-05
-0.0002422,-1.0,-0.00136,0.04,8e-05
-0.000242,-0.96,-0.0011200000000000001,0.04,8e-05
-0.0002418,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0002416,-1.0,-0.00088,0.04,8e-05
-0.00024139999999999999,-1.0,-0.00088,0.04,8e-05
-0.0002412,-0.96,-0.0008,0.04,8e-05
-0.000241,-0.96,-0.00088,0.04,8e-05
-0.0002408,-1.0,-0.00072,0.04,8e-05
-0.0002406,-1.0,-0.00064,0.04,8e-05
-0.0002404,-1.0,-0.0004,0.04,8e-05
-0.00024019999999999998,-1.0,-0.00048000000000000007,0.04,8e-05
-0.00024,-0.96,-0.00032,0.04,8e-05
-0.0002398,-1.0,-0.00032,0.04,8e-05
-0.0002396,-1.0,-0.00024000000000000003,0.04,8e-05
-0.0002394,-0.96,-0.00016,0.04,8e-05
-0.0002392,-0.96,-0.00024000000000000003,0.04,8e-05
-0.000239,-0.96,-0.00016,0.04,8e-05
-0.0002388,-1.0,-0.00016,0.04,8e-05
-0.0002386,-1.0,-0.00016,0.04,8e-05
-0.0002384,-0.96,-0.00024000000000000003,0.04,8e-05
-0.0002382,-0.96,-8e-05,0.04,8e-05
-0.00023799999999999998,-1.0,-0.00016,0.04,8e-05
-0.0002378,-1.0,8e-05,0.04,8e-05
-0.0002376,-0.96,0.00016,0.04,8e-05
-0.0002374,-0.96,0.00024000000000000003,0.04,8e-05
-0.0002372,-0.96,0.00048000000000000007,0.04,8e-05
-0.000237,-1.0,0.00016,0.04,8e-05
-0.0002368,-1.0,0.0004,0.04,8e-05
-0.0002366,-1.0,0.0005600000000000001,0.04,8e-05
-0.0002364,-0.96,0.00064,0.04,8e-05
-0.0002362,-1.0,0.00064,0.04,8e-05
-0.000236,-1.0,0.00072,0.04,8e-05
-0.00023579999999999999,-1.0,0.0005600000000000001,0.04,8e-05
-0.0002356,-1.0,0.0005600000000000001,0.04,8e-05
-0.0002354,-1.0,0.00048000000000000007,0.04,8e-05
-0.0002352,-1.0,0.0004,0.04,8e-05
-0.000235,-1.0,0.00032,0.04,8e-05
-0.0002348,-1.0,0.00024000000000000003,0.04,8e-05
-0.0002346,-0.96,0.00016,0.04,8e-05
-0.0002344,-1.0,8e-05,0.04,8e-05
-0.0002342,-1.0,0.00016,0.04,8e-05
-0.000234,-1.0,0.00024000000000000003,0.04,8e-05
-0.0002338,-0.96,0.00016,0.04,8e-05
-0.00023359999999999999,-1.0,0.00016,0.04,8e-05
-0.0002334,-1.0,8e-05,0.04,8e-05
-0.0002332,-1.0,0.00016,0.04,8e-05
-0.000233,-1.0,0.00024000000000000003,0.04,8e-05
-0.0002328,-0.96,8e-05,0.04,8e-05
-0.0002326,-1.0,0.0,0.04,8e-05
-0.0002324,-1.0,8e-05,0.04,8e-05
-0.0002322,-0.96,8e-05,0.04,8e-05
-0.000232,-1.0,0.00032,0.04,8e-05
-0.0002318,-1.0,0.00016,0.04,8e-05
-0.0002316,-0.96,0.00024000000000000003,0.04,8e-05
-0.0002314,-1.0,-8e-05,0.04,8e-05
-0.00023119999999999998,-0.96,8e-05,0.04,8e-05
-0.000231,-0.96,-0.00016,0.04,8e-05
-0.0002308,-1.0,-0.00024000000000000003,0.04,8e-05
-0.0002306,-1.0,-0.00024000000000000003,0.04,8e-05
-0.0002304,-1.0,-0.00024000000000000003,0.04,8e-05
-0.0002302,-1.0,-0.0004,0.04,8e-05
-0.00023,-1.0,-0.00048000000000000007,0.04,8e-05
-0.0002298,-1.0,-0.00048000000000000007,0.04,8e-05
-0.0002296,-1.0,-0.00064,0.04,8e-05
-0.0002294,-0.96,-0.0004,0.04,8e-05
-0.0002292,-1.0,-0.00072,0.04,8e-05
-0.00022899999999999998,-1.0,-0.00048000000000000007,0.04,8e-05
-0.0002288,-1.0,-0.0008,0.04,8e-05
-0.0002286,-1.0,-0.00072,0.04,8e-05
-0.0002284,-1.0,-0.0005600000000000001,0.04,8e-05
-0.0002282,-1.0,-0.0005600000000000001,0.04,8e-05
-0.000228,-1.0,-0.00064,0.04,8e-05
-0.0002278,-1.0,-0.0005600000000000001,0.04,8e-05
-0.0002276,-0.96,-0.0008,0.04,8e-05
-0.0002274,-1.0,-0.0009600000000000001,0.04,8e-05
-0.0002272,-1.0,-0.0009600000000000001,0.04,8e-05
-0.000227,-1.0,-0.0011200000000000001,0.04,8e-05
-0.00022679999999999998,-0.96,-0.00128,0.04,8e-05
-0.0002266,-1.0,-0.00128,0.04,8e-05
-0.0002264,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0002262,-1.0,-0.0011200000000000001,0.04,8e-05
-0.000226,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0002258,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002256,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002254,-1.0,-0.00136,0.04,8e-05
-0.0002252,-0.96,-0.00136,0.04,8e-05
-0.000225,-0.96,-0.00128,0.04,8e-05
-0.0002248,-1.0,-0.0012000000000000001,0.04,8e-05
-0.00022459999999999998,-0.96,-0.00128,0.04,8e-05
-0.0002244,-1.0,-0.00128,0.04,8e-05
-0.0002242,-0.96,-0.0011200000000000001,0.04,8e-05
-0.000224,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002238,-1.0,-0.00088,0.04,8e-05
-0.00022360000000000001,-0.96,-0.0009600000000000001,0.04,8e-05
-0.0002234,-1.0,-0.0009600000000000001,0.04,8e-05
-0.0002232,-0.96,-0.0012000000000000001,0.04,8e-05
-0.000223,-1.0,-0.00088,0.04,8e-05
-0.0002228,-0.96,-0.0011200000000000001,0.04,8e-05
-0.0002226,-1.0,-0.0011200000000000001,0.04,8e-05
-0.00022239999999999998,-1.0,-0.0010400000000000001,0.04,8e-05
-0.0002222,-1.0,-0.0011200000000000001,0.04,8e-05
-0.000222,-1.0,-0.00088,0.04,8e-05
-0.0002218,-1.0,-0.0008,0.04,8e-05
-0.0002216,-0.96,-0.00072,0.04,8e-05
-0.00022140000000000001,-1.0,-0.0008,0.04,8e-05
-0.0002212,-0.96,-0.0008,0.04,8e-05
-0.000221,-0.96,-0.0008,0.04,8e-05
-0.0002208,-1.0,-0.0005600000000000001,0.04,8e-05
-0.0002206,-1.0,-0.0005600000000000001,0.04,8e-05
-0.0002204,-1.0,-0.00032,0.04,8e-05
-0.00022019999999999999,-1.0,-0.00016,0.04,8e-05
-0.00022,-1.0,-0.00024000000000000003,0.04,8e-05
-0.0002198,-1.0,-0.00016,0.04,8e-05
-0.0002196,-0.96,-0.00016,0.04,8e-05
-0.0002194,-1.0,-0.00016,0.04,8e-05
-0.0002192,-1.0,-0.00032,0.04,8e-05
-0.000219,-0.96,-0.00024000000000000003,0.04,8e-05
-0.0002188,-1.0,-0.00016,0.04,8e-05
-0.0002186,-1.0,-0.00016,0.04,8e-05
-0.0002184,-0.96,-8e-05,0.04,8e-05
-0.0002182,-1.0,8e-05,0.04,8e-05
-0.00021799999999999999,-1.0,8e-05,0.04,8e-05
-0.00021779999999999998,-0.96,8e-05,0.04,8e-05
-0.0002176,-1.0,0.00016,0.04,8e-05
-0.0002174,-0.96,0.00016,0.04,8e-05
-0.0002172,-0.96,0.00024000000000000003,0.04,8e-05
-0.000217,-1.0,0.00016,0.04,8e-05
-0.0002168,-1.0,0.00016,0.04,8e-05
-0.0002166,-0.96,0.00016,0.04,8e-05
-0.0002164,-1.0,0.00024000000000000003,0.04,8e-05
-0.0002162,-1.0,0.00016,0.04,8e-05
-0.000216,-0.96,0.0004,0.04,8e-05
-0.0002158,-1.0,0.00032,0.04,8e-05
-0.00021559999999999998,-0.96,0.0005600000000000001,0.04,8e-05
-0.0002154,-1.0,0.0004,0.04,8e-05
-0.0002152,-1.0,0.00048000000000000007,0.04,8e-05
-0.000215,-1.0,0.0005600000000000001,0.04,8e-05
-0.0002148,-1.0,0.0005600000000000001,0.04,8e-05
-0.0002146,-1.0,0.00048000000000000007,0.04,8e-05
-0.0002144,-1.0,0.00048000000000000007,0.04,8e-05
-0.0002142,-1.0,0.00064,0.04,8e-05
-0.000214,-1.0,0.00048000000000000007,0.04,8e-05
-0.0002138,-0.96,0.00016,0.04,8e-05
-0.0002136,-1.0,0.00032,0.04,8e-05
-0.00021339999999999998,-1.0,0.00032,0.04,8e-05
-0.0002132,-1.0,8e-05,0.04,8e-05
-0.000213,-1.0,0.00032,0.04,8e-05
-0.0002128,-1.0,0.00032,0.04,8e-05
-0.0002126,-0.96,0.0,0.04,8e-05
-0.0002124,-0.96,0.00032,0.04,8e-05
-0.0002122,-1.0,0.00016,0.04,8e-05
-0.000212,-1.0,0.00024000000000000003,0.04,8e-05
-0.0002118,-1.0,8e-05,0.04,8e-05
-0.0002116,-1.0,0.00032,0.04,8e-05
-0.0002114,-1.0,8e-05,0.04,8e-05
-0.00021119999999999998,-1.0,8e-05,0.04,8e-05
-0.000211,-0.96,-0.00024000000000000003,0.04,8e-05
-0.0002108,-0.96,-8e-05,0.04,8e-05
-0.0002106,-1.0,-0.00024000000000000003,0.04,8e-05
-0.0002104,-1.0,-0.0004,0.04,8e-05
-0.00021020000000000001,-1.0,-0.00024000000000000003,0.04,8e-05
-0.00021,-1.0,-0.00048000000000000007,0.04,8e-05
-0.0002098,-1.0,-0.00088,0.04,8e-05
-0.0002096,-1.0,-0.0008,0.04,8e-05
-0.0002094,-1.0,-0.00064,0.04,8e-05
-0.0002092,-1.0,-0.00088,0.04,8e-05
-0.00020899999999999998,-1.0,-0.0009600000000000001,0.04,8e-05
-0.0002088,-1.0,-0.0008,0.04,8e-05
-0.0002086,-1.0,-0.00088,0.04,8e-05
-0.0002084,-1.0,-0.0010400000000000001,0.04,8e-05
-0.0002082,-1.0,-0.0010400000000000001,0.04,8e-05
-0.00020800000000000001,-0.96,-0.0012000000000000001,0.04,8e-05
-0.0002078,-0.96,-0.0012000000000000001,0.04,8e-05
-0.0002076,-1.0,-0.0010400000000000001,0.04,8e-05
-0.0002074,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002072,-1.0,-0.0010400000000000001,0.04,8e-05
-0.000207,-0.96,-0.0010400000000000001,0.04,8e-05
-0.00020679999999999999,-1.0,-0.0009600000000000001,0.04,8e-05
-0.0002066,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0002064,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0002062,-1.0,-0.0011200000000000001,0.04,8e-05
-0.000206,-0.96,-0.0009600000000000001,0.04,8e-05
-0.00020580000000000002,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002056,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002054,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002052,-0.96,-0.0012000000000000001,0.04,8e-05
-0.000205,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0002048,-1.0,-0.0010400000000000001,0.04,8e-05
-0.00020459999999999999,-1.0,-0.0010400000000000001,0.04,8e-05
-0.0002044,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0002042,-0.96,-0.0009600000000000001,0.04,8e-05
-0.000204,-0.96,-0.00088,0.04,8e-05
-0.0002038,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0002036,-1.0,-0.00088,0.04,8e-05
-0.0002034,-0.96,-0.00088,0.04,8e-05
-0.0002032,-1.0,-0.00088,0.04,8e-05
-0.000203,-0.96,-0.00072,0.04,8e-05
-0.0002028,-1.0,-0.00072,0.04,8e-05
-0.0002026,-1.0,-0.0009600000000000001,0.04,8e-05
-0.0002024,-0.96,-0.0009600000000000001,0.04,8e-05
-0.00020219999999999998,-0.96,-0.00088,0.04,8e-05
-0.000202,-0.96,-0.00088,0.04,8e-05
-0.0002018,-0.96,-0.00088,0.04,8e-05
-0.0002016,-0.96,-0.0008,0.04,8e-05
-0.00020140000000000002,-1.0,-0.00088,0.04,8e-05
-0.0002012,-1.0,-0.00088,0.04,8e-05
-0.000201,-1.0,-0.0010400000000000001,0.04,8e-05
-0.0002008,-1.0,-0.0008,0.04,8e-05
-0.0002006,-0.96,-0.00072,0.04,8e-05
-0.0002004,-1.0,-0.00064,0.04,8e-05
-0.0002002,-0.96,-0.00064,0.04,8e-05
-0.00019999999999999998,-1.0,-0.00048000000000000007,0.04,8e-05
-0.0001998,-1.0,-0.0005600000000000001,0.04,8e-05
-0.0001996,-1.0,-0.00048000000000000007,0.04,8e-05
-0.0001994,-0.96,-0.00016,0.04,8e-05
-0.00019920000000000002,-1.0,-0.00016,0.04,8e-05
-0.000199,-1.0,-0.00016,0.04,8e-05
-0.0001988,-0.96,8e-05,0.04,8e-05
-0.0001986,-0.96,0.0,0.04,8e-05
-0.0001984,-1.0,0.0,0.04,8e-05
-0.0001982,-0.96,8e-05,0.04,8e-05
-0.000198,-1.0,8e-05,0.04,8e-05
-0.00019779999999999998,-0.96,0.00016,0.04,8e-05
-0.0001976,-1.0,0.00016,0.04,8e-05
-0.0001974,-1.0,0.00048000000000000007,0.04,8e-05
-0.0001972,-1.0,0.00032,0.04,8e-05
-0.00019700000000000002,-1.0,0.0004,0.04,8e-05
-0.0001968,-1.0,0.0004,0.04,8e-05
-0.0001966,-1.0,0.00048000000000000007,0.04,8e-05
-0.0001964,-1.0,0.0004,0.04,8e-05
-0.0001962,-1.0,0.0004,0.04,8e-05
-0.000196,-1.0,0.0004,0.04,8e-05
-0.0001958,-1.0,0.00048000000000000007,0.04,8e-05
-0.00019559999999999998,-1.0,0.00032,0.04,8e-05
-0.00019539999999999998,-1.0,0.0005600000000000001,0.04,8e-05
-0.0001952,-1.0,0.00048000000000000007,0.04,8e-05
-0.000195,-1.0,0.0004,0.04,8e-05
-0.00019480000000000002,-0.96,0.0004,0.04,8e-05
-0.00019460000000000001,-0.96,0.0004,0.04,8e-05
-0.0001944,-1.0,0.00016,0.04,8e-05
-0.0001942,-1.0,0.00016,0.04,8e-05
-0.000194,-0.96,0.00032,0.04,8e-05
-0.0001938,-1.0,8e-05,0.04,8e-05
-0.0001936,-0.96,8e-05,0.04,8e-05
-0.00019339999999999998,-1.0,0.00016,0.04,8e-05
-0.00019319999999999998,-0.96,0.0,0.04,8e-05
-0.000193,-1.0,0.0,0.04,8e-05
-0.0001928,-1.0,-8e-05,0.04,8e-05
-0.0001926,-1.0,-0.00032,0.04,8e-05
-0.00019240000000000001,-1.0,-0.00024000000000000003,0.04,8e-05
-0.0001922,-1.0,-0.00032,0.04,8e-05
-0.000192,-0.96,-0.00016,0.04,8e-05
-0.0001918,-0.96,-0.00016,0.04,8e-05
-0.0001916,-0.96,-0.00024000000000000003,0.04,8e-05
-0.0001914,-1.0,-8e-05,0.04,8e-05
-0.00019119999999999999,-1.0,-0.00016,0.04,8e-05
-0.00019099999999999998,-1.0,-8e-05,0.04,8e-05
-0.0001908,-1.0,-0.00024000000000000003,0.04,8e-05
-0.0001906,-1.0,-8e-05,0.04,8e-05
-0.0001904,-1.0,-0.00024000000000000003,0.04,8e-05
-0.00019020000000000002,-0.96,-0.00024000000000000003,0.04,8e-05
-0.00019,-0.96,-0.00032,0.04,8e-05
-0.0001898,-1.0,-0.00032,0.04,8e-05
-0.0001896,-0.96,-0.00048000000000000007,0.04,8e-05
-0.0001894,-1.0,-0.0005600000000000001,0.04,8e-05
-0.0001892,-1.0,-0.00064,0.04,8e-05
-0.00018899999999999999,-0.96,-0.00072,0.04,8e-05
-0.00018879999999999998,-1.0,-0.00064,0.04,8e-05
-0.0001886,-1.0,-0.00072,0.04,8e-05
-0.0001884,-1.0,-0.00064,0.04,8e-05
-0.0001882,-0.96,-0.0008,0.04,8e-05
-0.00018800000000000002,-1.0,-0.0008,0.04,8e-05
-0.0001878,-1.0,-0.00088,0.04,8e-05
-0.0001876,-0.96,-0.0008,0.04,8e-05
-0.0001874,-1.0,-0.00088,0.04,8e-05
-0.0001872,-0.96,-0.00072,0.04,8e-05
-0.000187,-1.0,-0.00088,0.04,8e-05
-0.0001868,-0.96,-0.00088,0.04,8e-05
-0.00018659999999999998,-1.0,-0.0008,0.04,8e-05
-0.0001864,-1.0,-0.0010400000000000001,0.04,8e-05
-0.0001862,-1.0,-0.0008,0.04,8e-05
-0.000186,-1.0,-0.0009600000000000001,0.04,8e-05
-0.00018580000000000002,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0001856,-0.96,-0.00136,0.04,8e-05
-0.0001854,-1.0,-0.00128,0.04,8e-05
-0.0001852,-1.0,-0.0012000000000000001,0.04,8e-05
-0.000185,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0001848,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0001846,-1.0,-0.0012000000000000001,0.04,8e-05
-0.00018439999999999998,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0001842,-1.0,-0.0012000000000000001,0.04,8e-05
-0.000184,-1.0,-0.0012000000000000001,0.04,8e-05
-0.0001838,-1.0,-0.0011200000000000001,0.04,8e-05
-0.00018360000000000002,-0.96,-0.0010400000000000001,0.04,8e-05
-0.0001834,-1.0,-0.0011200000000000001,0.04,8e-05
-0.0001832,-1.0,-0.0010400000000000001,0.04,8e-05
-0.000183,-1.0,-0.0009600000000000001,0.04,8e-05
-0.0001828,-1.0,-0.0009600000000000001,0.04,8e-05
-0.0001826,-1.0,-0.0008,0.04,8e-05
-0.0001824,-1.0,-0.0005600000000000001,0.04,8e-05
-0.00018219999999999998,-1.0,-0.00072,0.04,8e-05
-0.000182,-1.0,-0.0004,0.04,8e-05
-0.0001818,-1.0,-0.0008,0.04,8e-05
-0.0001816,-1.0,-0.00072,0.04,8e-05
-0.00018140000000000002,-1.0,-0.0008,0.04,8e-05
-0.0001812,-1.0,-0.00064,0.04,8e-05
-0.000181,-1.0,-0.00072,0.04,8e-05
-0.0001808,-1.0,-0.0005600000000000001,0.04,8e-05
-0.0001806,-1.0,-0.00048000000000000007,0.04,8e-05
-0.0001804,-1.0,-0.00072,0.04,8e-05
-0.0001802,-1.0,-0.0005600000000000001,0.04,8e-05
-0.00017999999999999998,-0.96,-0.00048000000000000007,0.04,8e-05
-0.0001798,-1.0,-0.00048000000000000007,0.04,8e-05
-0.0001796,-1.0,-0.0004,0.04,8e-05
-0.0001794,-1.0,-0.00024000000000000003,0.04,8e-05
-0.00017920000000000002,-1.0,-8e-05,0.04,8e-05
-0.00017900000000000001,-1.0,8e-05,0.04,8e-05
-0.0001788,-1.0,8e-05,0.04,8e-05
-0.0001786,-1.0,8e-05,0.04,8e-05
-0.0001784,-1.0,8e-05,0.04,8e-05
-0.0001782,-0.96,0.00024000000000000003,0.04,8e-05
-0.000178,-1.0,8e-05,0.04,8e-05
-0.00017779999999999998,-1.0,0.00016,0.04,8e-05
-0.00017759999999999998,-1.0,0.0,0.04,8e-05
-0.0001774,-1.0,-8e-05,0.04,8e-05
-0.0001772,-0.96,0.00024000000000000003,0.04,8e-05
-0.00017700000000000002,-0.96,0.00024000000000000003,0.04,8e-05
-0.00017680000000000001,-1.0,0.00024000000000000003,0.04,8e-05
-0.0001766,-1.0,0.0004,0.04,8e-05
-0.0001764,-1.0,0.00024000000000000003,0.04,8e-05
-0.0001762,-1.0,0.00016,0.04,8e-05
-0.000176,-1.0,0.00032,0.04,8e-05
-0.0001758,-1.0,0.0,0.04,8e-05
-0.00017559999999999999,-0.96,0.00024000000000000003,0.04,8e-05
-0.00017539999999999998,-1.0,0.00024000000000000003,0.04,8e-05
-0.0001752,-0.96,0.00024000000000000003,0.04,8e-05
-0.000175,-0.96,0.0005600000000000001,0.04,8e-05
-0.0001748,-1.0,0.0004,0.04,8e-05
-0.00017460000000000002,-0.96,0.0005600000000000001,0.04,8e-05
-0.0001744,-1.0,0.0005600000000000001,0.04,8e-05
-0.0001742,-1.0,0.0005600000000000001,0.04,8e-05
-0.000174,-1.0,0.0004,0.04,8e-05
-0.0001738,-0.96,0.0005600000000000001,0.04,8e-05
-0.0001736,-0.96,0.0004,0.04,8e-05
-0.00017339999999999999,-0.96,0.00032,0.04,8e-05
-0.00017319999999999998,-1.0,0.00032,0.04,8e-05
-0.000173,-1.0,0.0004,0.04,8e-05
-0.0001728,-1.0,0.00024000000000000003,0.04,8e-05
-0.0001726,-1.0,0.00016,0.04,8e-05
-0.00017240000000000002,-1.0,8e-05,0.04,8e-05
-0.0001722,-0.96,-8e-05,0.04,8e-05
-0.000172,-1.0,-0.00016,0.04,8e-05
-0.0001718,-0.96,-0.00016,0.04,8e-05
-0.0001716,-1.0,-8e-05,0.04,8e-05
-0.0001714,-1.0,-0.00016,0.04,8e-05
-0.0001712,-1.0,8e-05,0.04,8e-05
-0.00017099999999999998,-1.0,-0.00016,0.04,8e-05
-0.0001708,-1.0,-8e-05,0.04,8e-05
-0.0001706,-1.0,-0.00016,0.04,8e-05
-0.0001704,-0.96,-0.00016,0.04,8e-05
-0.00017020000000000002,-1.0,-0.00016,0.04,8e-05
-0.00017,-1.0,-0.0004,0.04,8e-05
-0.0001698,-1.0,-0.0005600000000000001,0.04,8e-05
-0.0001696,-1.0,-0.0005600000000000001,0.04,8e-05
-0.0001694,-0.96,-0.00064,0.04,8e-05
-0.0001692,-0.96,-0.0008,0.04,8e-05
-0.000169,-1.0,-0.00088,0.04,8e-05
-0.00016879999999999998,-1.0,-0.0009600000000000001,0.04,8e-05
-0.0001686,-0.96,-0.0009600000000000001,0.04,8e-05
-0.0001684,-0.96,-0.0012000000000000001,0.04,8e-05
-0.0001682,-1.0,-0.0011200000000000001,0.04,8e-05
-0.00016800000000000002,-1.0,-0.00128,0.04,8e-05
-0.0001678,-1.0,-0.00128,0.04,8e-05
