1080.066667	609.364746	502.184357
1080.133333	609.193176	502.173828
1080.200000	608.872864	501.940826
1080.333333	608.663147	501.602234
1080.400000	609.729309	503.688721
1080.466667	609.373352	504.346252
1080.533333	609.373352	504.346252
1080.600000	609.156677	504.598938
1080.666667	609.145874	505.333344
1080.733333	610.517456	506.303619
1080.800000	610.474915	508.034088
1080.866667	610.973999	508.405060
1080.933333	610.869690	508.781219
1081.000000	611.420837	510.286835
1081.066667	611.783081	510.795105
1081.133333	612.114563	511.456207
1081.200000	612.280396	511.654205
1081.266667	611.830505	511.327606
1081.333333	612.641541	511.149567
1081.400000	612.089050	511.170166
1081.466667	611.835205	510.389404
1081.533333	611.266724	510.297974
1081.600000	610.437500	508.887848
1081.666667	611.110718	508.522949
1081.733333	610.814270	508.001892
1081.800000	610.576294	506.727509
1081.866667	609.164795	505.503052
1081.933333	609.125610	505.075104
1082.000000	608.530029	503.289459
1082.066667	608.539673	503.570770
1082.133333	607.983643	502.415070
1082.200000	607.857300	502.338318
1082.266667	607.984009	502.112823
1082.333333	607.541748	501.984772
1082.400000	607.702759	502.108734
1082.466667	607.723877	501.954956
1082.533333	607.956482	502.993896
1082.600000	608.348267	503.695374
1082.666667	608.324097	504.898590
1082.733333	608.618225	505.649384
1082.800000	608.988037	506.378967
1082.866667	609.304260	507.772217
1082.933333	610.045532	507.997833
1083.000000	610.907471	508.609283
1083.066667	611.252014	509.651855
1083.133333	610.569275	510.801880
1083.200000	610.692810	510.468811
1083.266667	610.661987	510.754913
1083.333333	610.366333	511.034027
1083.400000	610.149841	510.997925
1083.466667	610.210510	510.648499
1083.533333	610.060913	510.704559
1083.600000	610.258850	510.239868
1083.666667	610.583679	509.522949
1083.733333	610.164124	509.073486
1083.800000	609.557678	507.213379
1083.866667	608.787109	506.754242
1083.933333	608.508911	506.190674
1084.000000	608.105103	505.295410
1084.066667	607.838196	503.531219
1084.133333	607.273010	502.732849
1084.200000	606.887512	502.188660
1084.266667	606.489746	502.308136
1084.333333	606.126099	501.718475
1084.400000	606.773499	501.636475
1084.466667	605.703979	501.335876
1084.533333	606.713867	502.123230
1084.600000	606.681396	502.660889
1084.666667	606.680420	502.600037
1084.733333	607.401611	503.564667
1084.800000	607.272827	504.708832
1084.866667	608.127014	505.459747
1084.933333	608.353394	505.992615
1085.000000	608.506226	507.394104
1085.066667	608.924744	508.348938
1085.133333	609.077454	509.731842
1085.200000	609.401367	510.211639
1085.266667	608.854858	510.603851
1085.333333	609.387695	510.548920
1085.400000	609.144409	510.735962
1085.466667	609.603760	510.875183
1085.533333	608.959778	510.797821
1085.600000	608.850708	510.382568
1085.666667	609.603088	510.212097
1085.733333	608.780273	509.869934
1085.800000	608.765625	509.212128
1085.866667	608.075317	507.950409
1085.933333	608.285950	507.213959
1086.000000	607.054688	505.942139
1086.066667	607.017090	505.045685
1086.133333	606.343201	504.264526
1086.200000	606.253662	503.607178
1086.266667	606.194031	502.700867
1086.333333	605.685242	502.396362
1086.400000	605.520996	502.146973
1086.466667	604.638367	501.370026
1086.533333	605.008606	501.316193
1086.600000	604.137207	501.085846
1086.666667	605.165100	502.234253
1086.733333	606.052734	502.768890
1086.800000	605.953979	503.331818
1086.866667	605.958801	503.772186
1086.933333	605.787231	504.808289
1087.000000	606.911072	506.620972
1087.066667	607.132446	506.828369
1087.133333	607.151123	507.617584
1087.200000	607.304565	508.492737
1087.266667	608.197754	510.018555
1087.333333	608.122925	510.410767
1087.400000	607.759827	510.527527
1087.466667	608.181030	510.813995
1087.533333	608.023560	511.370422
1087.600000	607.310303	510.649017
1087.666667	607.355408	509.979462
1087.733333	607.242920	510.386536
1087.800000	606.710754	509.537720
1087.866667	607.251770	509.383392
1087.933333	606.739197	507.970428
1088.000000	605.861023	507.583313
1088.066667	605.855103	506.603485
1088.133333	606.398438	505.760284
1088.200000	604.259216	504.115265
1088.266667	604.808533	504.037659
1088.333333	604.308228	503.192841
1088.400000	604.359802	503.336151
1088.466667	604.313599	502.830109
1088.533333	603.968445	502.527191
1088.600000	603.617981	502.015686
1088.666667	603.583801	501.660950
1088.733333	603.651489	502.332153
1088.800000	604.041504	502.503113
1088.866667	604.463684	502.868927
1088.933333	604.622986	503.984833
1089.000000	604.768127	504.388611
1089.066667	605.099182	505.572479
1089.133333	604.951477	506.028381
1089.200000	605.894165	507.531555
1089.266667	606.076660	507.224335
1089.333333	606.239990	508.684479
1089.400000	605.864990	508.928589
1089.466667	606.769836	510.558716
1089.533333	606.070618	510.401886
1089.600000	606.765869	510.492493
1089.666667	606.371399	510.494232
1089.733333	606.303528	510.870331
1089.800000	606.358337	510.280823
1089.866667	605.889709	509.884369
1089.933333	606.171021	509.406158
1090.000000	605.626648	509.077728
1090.066667	605.336304	507.448425
1090.133333	604.584534	506.859741
1090.200000	604.224121	506.093201
1090.266667	603.094055	504.988220
1090.333333	602.994202	504.074615
1090.400000	602.610779	503.037659
1090.466667	602.046936	502.277832
1090.533333	602.046936	502.277832
1090.600000	602.241028	501.784027
1090.666667	601.681702	501.231140
1090.733333	602.078857	501.403198
1090.800000	601.988892	501.959747
1090.866667	602.466553	503.403564
1090.933333	602.466553	503.403564
1091.000000	602.609375	503.487518
1091.066667	602.816162	504.155945
1091.133333	603.352173	505.015778
1091.200000	603.924072	506.042755
1091.266667	604.459229	507.781769
1091.333333	604.459229	507.781769
1091.400000	605.085449	508.234558
1091.466667	605.006714	508.299988
1091.533333	604.870605	509.250916
1091.600000	604.741333	510.315857
1091.666667	604.907776	510.963654
1091.733333	605.146606	510.868958
1091.800000	605.146606	510.868958
1091.866667	604.701050	510.449158
1091.933333	604.916626	509.914490
1092.000000	604.226562	509.216797
1092.066667	604.047913	508.412476
1092.133333	603.812683	506.940125
1092.200000	603.812683	506.940125
1092.266667	601.518250	505.507721
1092.333333	601.703247	503.919586
1092.400000	601.486511	503.570312
1092.466667	601.743530	503.221130
1092.533333	600.425232	502.153900
1092.600000	600.454041	501.402405
1092.666667	599.706604	500.591827
1092.733333	599.356506	500.727844
1092.800000	600.765625	501.649506
1092.866667	600.487915	502.545929
1092.933333	600.447388	502.760925
1093.000000	601.406006	503.030426
1093.066667	601.406006	503.030426
1093.133333	601.358093	504.155670
1093.200000	600.515381	504.247253
1093.266667	602.089722	506.268585
1093.333333	602.785828	506.836975
1093.400000	603.133118	508.154816
1093.466667	603.145203	508.727753
1093.533333	603.822449	510.009064
1093.600000	603.625244	510.220703
1093.666667	603.271179	510.175415
1093.733333	603.149475	510.739044
1093.800000	603.536987	510.390930
1093.866667	603.536987	510.390930
1093.933333	603.444824	510.094849
1094.000000	603.252136	510.717255
1094.066667	602.986816	508.825439
1094.133333	601.995789	508.082397
1094.200000	601.637146	507.496765
1094.266667	601.637146	507.496765
1094.333333	601.530029	506.584137
1094.400000	601.224731	505.553772
1094.466667	599.782227	503.210632
1094.533333	599.604431	502.621704
1094.600000	599.213196	502.023895
1094.666667	598.534729	501.856750
1094.733333	598.534729	501.856750
1094.800000	598.787964	501.462463
1094.866667	598.461670	500.887268
1094.933333	598.693787	501.581024
1095.000000	598.982544	501.746826
1095.066667	599.266541	501.777374
1095.133333	599.266541	501.777374
1095.200000	599.912476	503.041382
1095.266667	600.062439	504.469971
1095.333333	600.484924	506.255035
1095.400000	600.962341	506.832733
1095.466667	601.330200	507.499237
1095.533333	601.330200	507.499237
1095.600000	601.359375	508.241577
1095.666667	601.827637	509.708832
1095.733333	601.825562	509.537567
1095.800000	602.780457	510.557129
1095.866667	602.927856	510.828827
