90.1	0.41458333	0.5287037
90.2	0.40833333	0.51111114
90.3	0.40625	0.52592593
90.4	0.4	0.5287037
90.5	0.3890625	0.5287037
90.6	0.38697916	0.5037037
90.7	0.38020834	0.5277778
90.8	0.378125	0.5046296
90.9	0.38125	0.51944447
91	0.37135416	0.50555557
91.1	0.35989583	0.5074074
91.2	0.35833332	0.50277776
91.3	0.36302084	0.52592593
91.4	0.35208333	0.5037037
91.5	0.3484375	0.53333336
91.6	0.3359375	0.51666665
91.7	0.33645833	0.50185186
91.8	0.33333334	0.5037037
91.9	0.3265625	0.5037037
92	0.32552084	0.5046296
92.1	0.32708332	0.5138889
92.2	0.30885416	0.525
92.3	0.31354168	0.5083333
92.4	0.3078125	0.53425926
92.5	0.3	0.53055555
92.6	0.29114583	0.5083333
92.7	0.29010418	0.5074074
92.8	0.28697917	0.53333336
92.9	0.2875	0.53333336
93	0.28333333	0.5287037
93.1	0.27760416	0.51111114
93.2	0.27135417	0.5101852
93.3	0.26875	0.51111114
93.4	0.265625	0.52685183
93.5	0.25833333	0.5092593
93.6	0.2515625	0.5092593
93.7	0.25416666	0.5277778
93.8	0.24479167	0.5138889
93.9	0.2390625	0.51111114
94	0.2265625	0.525
94.1	0.22916667	0.51203704
94.2	0.22239584	0.51203704
94.3	0.225	0.51944447
94.4	0.2125	0.5138889
94.5	0.21302083	0.5361111
94.6	0.20885417	0.5314815
94.7	0.2046875	0.53333336
94.8	0.19895834	0.5324074
94.9	0.1953125	0.53518516
95	0.190625	0.52962965
95.1	0.1875	0.5287037
95.2	0.18125	0.5314815
95.3	0.175	0.5324074
95.4	0.16614583	0.5361111
95.5	0.17083333	0.5277778
95.6	0.15208334	0.5231481
95.7	0.14947917	0.5231481
95.8	0.15364583	0.51666665
95.9	0.14375	0.5138889
96	0.1359375	0.51944447
96.1	0.1328125	0.52037036
96.2	0.13125	0.51203704
96.3	0.13333334	0.51666665
96.4	0.121875	0.51111114
96.5	0.1203125	0.51296294
96.6	0.110416666	0.51574075
96.7	0.10885417	0.51111114
96.8	0.10520833	0.51203704
96.9	0.102604166	0.53425926
97	0.0953125	0.51203704
97.1	0.096875	0.5324074
97.2	0.090625	0.52962965
97.3	0.08177083	0.51296294
97.4	0.07760417	0.51203704
97.5	0.0734375	0.51203704
97.6	0.07239583	0.53055555
97.7	0.061458334	0.5101852
97.8	0.0546875	0.51203704
97.9	0.057291668	0.51296294
98	0.052083332	0.51111114
98.1	0.044270832	0.5101852
98.2	0.047916666	0.5222222
98.3	0.036979165	0.5092593
98.4	0.030729167	0.5287037
98.5	0.027083334	0.5287037
98.6	0.030208332	0.5175926
98.7	0.019270834	0.5101852
98.8	0.009895833	0.51296294
98.9	0.008854167	0.52685183
99	0.010416667	0.5240741
99.1	0.00052083336	0.5092593
99.2	0.00052083336	0.525
99.3	0.00052083336	0.51944447
99.4	0.9359375	0.0009259259
99.5	0.022395832	0.0009259259
99.6	0.9359375	0.0009259259
99.7	0.9765625	0.0009259259
99.8	0.9859375	0.0009259259
99.9	0.9359375	0.0009259259
100	0.9359375	0.0009259259
